5.042000	-7.201333	-7.267281	-7.199833	-7.129231	-7.167464	-7.184837	-7.237989	-7.216874	-7.224694	-7.190826	-7.207839	-7.137993	-7.227889	-7.206220	-14.995174	-7.254993
25.042000	-7.201553	-7.267825	-7.199949	-7.129513	-7.167358	-7.185016	-7.237952	-7.216989	-7.224815	-7.190881	-7.207830	-7.138149	-7.228024	-7.206267	-14.995151	-7.255015
45.062000	-7.201611	-7.267906	-7.199953	-7.129533	-7.167363	-7.185054	-7.237926	-7.217001	-7.224827	-7.190916	-7.207875	-7.138196	-7.228011	-7.206265	-14.995161	-7.255034
65.062000	-7.201597	-7.267925	-7.200000	-7.129542	-7.167359	-7.185006	-7.237942	-7.217036	-7.224873	-7.190901	-7.207866	-7.138163	-7.228005	-7.206290	-14.995127	-7.255029
85.063000	-7.201610	-7.267939	-7.199991	-7.129556	-7.167371	-7.185050	-7.237944	-7.217052	-7.224831	-7.190858	-7.207908	-7.138182	-7.228028	-7.206307	-14.995152	-7.255053
105.044000	-7.201598	-7.267981	-7.199994	-7.129560	-7.167342	-7.185041	-7.237942	-7.217060	-7.224827	-7.190864	-7.207872	-7.138173	-7.228035	-7.206305	-14.995160	-7.255037
125.042000	-7.201600	-7.267965	-7.200028	-7.129557	-7.167377	-7.185038	-7.237942	-7.217076	-7.224842	-7.190925	-7.207907	-7.138235	-7.228027	-7.206268	-14.995153	-7.255046
145.033000	-7.201601	-7.267978	-7.200012	-7.129630	-7.167350	-7.185090	-7.237972	-7.217015	-7.224859	-7.190866	-7.207868	-7.138229	-7.228037	-7.206250	-14.995137	-7.255044
165.055000	-7.201601	-7.267961	-7.200021	-7.129603	-7.167346	-7.185065	-7.237926	-7.217043	-7.224823	-7.190869	-7.207844	-7.138249	-7.228078	-7.206270	-14.995183	-7.255052
185.042000	-7.201602	-7.267954	-7.199992	-7.129592	-7.167373	-7.185121	-7.237958	-7.217037	-7.224801	-7.190869	-7.207857	-7.138203	-7.228110	-7.206247	-14.995192	-7.255086
205.072000	-7.201589	-7.267960	-7.200022	-7.129597	-7.167366	-7.185071	-7.237983	-7.217062	-7.224899	-7.190846	-7.207864	-7.138245	-7.228057	-7.206272	-14.995219	-7.255081
225.062000	-7.201596	-7.267962	-7.200017	-7.129621	-7.167408	-7.185049	-7.237962	-7.217056	-7.224870	-7.190846	-7.207836	-7.138228	-7.228085	-7.206252	-14.995151	-7.255049
245.062000	-7.201608	-7.268002	-7.200003	-7.129614	-7.167400	-7.185095	-7.237976	-7.217051	-7.224914	-7.190843	-7.207814	-7.138265	-7.228139	-7.206316	-14.995210	-7.255076
265.082000	-7.201621	-7.267988	-7.200012	-7.129610	-7.167379	-7.185101	-7.237978	-7.217043	-7.224911	-7.190855	-7.207840	-7.138237	-7.228108	-7.206263	-14.995164	-7.255072
285.112000	-7.201595	-7.267966	-7.199988	-7.129609	-7.167412	-7.185053	-7.238010	-7.217061	-7.224866	-7.190855	-7.207851	-7.138276	-7.228140	-7.206265	-14.995211	-7.255081
305.112000	-7.201593	-7.268004	-7.200013	-7.129645	-7.167395	-7.185103	-7.237980	-7.217080	-7.224910	-7.190893	-7.207874	-7.138235	-7.228117	-7.206296	-14.995170	-7.255091
325.133000	-7.201642	-7.268013	-7.200055	-7.129613	-7.167403	-7.185134	-7.237975	-7.217075	-7.224894	-7.190844	-7.207826	-7.138216	-7.228138	-7.206281	-14.995102	-7.255092
345.132000	-7.201625	-7.268020	-7.200031	-7.129611	-7.167365	-7.185089	-7.238003	-7.217097	-7.224883	-7.190830	-7.207848	-7.138188	-7.228149	-7.206264	-14.995177	-7.255109
