4.986000	-7.198381	-7.175764	-7.241267	-7.249800	-7.219909	-7.258353	-7.218081	-7.202373	-7.225957	-7.247935	-7.171237	-7.252581	-7.232951	-7.241018	-14.995558	-7.241545
25.016000	-7.198482	-7.176396	-7.241524	-7.250052	-7.220265	-7.258900	-7.218408	-7.202593	-7.226259	-7.248121	-7.171566	-7.252989	-7.233301	-7.241394	-14.995589	-7.242028
45.016000	-7.198445	-7.176488	-7.241585	-7.250043	-7.220314	-7.259052	-7.218414	-7.202583	-7.226378	-7.248122	-7.171625	-7.253035	-7.233211	-7.241369	-14.995579	-7.242054
65.006000	-7.198475	-7.176514	-7.241586	-7.250124	-7.220319	-7.258985	-7.218287	-7.202564	-7.226337	-7.248073	-7.171632	-7.253024	-7.233309	-7.241448	-14.995581	-7.242071
85.026000	-7.198530	-7.176603	-7.241605	-7.250138	-7.220238	-7.259016	-7.218403	-7.202588	-7.226452	-7.248077	-7.171557	-7.252978	-7.233355	-7.241448	-14.995562	-7.242082
105.006000	-7.198554	-7.176441	-7.241626	-7.250066	-7.220174	-7.259073	-7.218408	-7.202597	-7.226380	-7.248119	-7.171694	-7.253119	-7.233328	-7.241515	-14.995541	-7.242017
124.976000	-7.198539	-7.176482	-7.241614	-7.250123	-7.220207	-7.259075	-7.218490	-7.202667	-7.226361	-7.248215	-7.171656	-7.253043	-7.233320	-7.241455	-14.995583	-7.242096
144.956000	-7.198485	-7.176483	-7.241615	-7.250060	-7.220069	-7.259016	-7.218359	-7.202609	-7.226384	-7.248128	-7.171651	-7.252978	-7.233397	-7.241330	-14.995549	-7.242089
164.946000	-7.198580	-7.176514	-7.241598	-7.250080	-7.220190	-7.258983	-7.218434	-7.202643	-7.226488	-7.248196	-7.171727	-7.253005	-7.233396	-7.241511	-14.995560	-7.242090
184.916000	-7.198543	-7.176517	-7.241611	-7.250283	-7.220332	-7.259013	-7.218470	-7.202628	-7.226393	-7.248143	-7.171617	-7.253097	-7.233408	-7.241520	-14.995563	-7.242094
204.926000	-7.198568	-7.176480	-7.241604	-7.250177	-7.220285	-7.259071	-7.218561	-7.202634	-7.226420	-7.248122	-7.171701	-7.253005	-7.233370	-7.241343	-14.995561	-7.242122
224.906000	-7.198556	-7.176525	-7.241678	-7.250178	-7.220322	-7.259159	-7.218512	-7.202589	-7.226293	-7.248151	-7.171754	-7.252965	-7.233409	-7.241476	-14.995598	-7.242171
244.906000	-7.198608	-7.176588	-7.241628	-7.250147	-7.220301	-7.259106	-7.218401	-7.202644	-7.226397	-7.248116	-7.171609	-7.253073	-7.233414	-7.241531	-14.995553	-7.242051
264.886000	-7.198516	-7.176405	-7.241522	-7.250053	-7.220194	-7.259097	-7.218459	-7.202628	-7.226448	-7.248115	-7.171758	-7.253098	-7.233458	-7.241385	-14.995588	-7.242099
284.886000	-7.198543	-7.176544	-7.241638	-7.250127	-7.220236	-7.259233	-7.218612	-7.202641	-7.226427	-7.248163	-7.171687	-7.253108	-7.233412	-7.241402	-14.995522	-7.242096
304.856000	-7.198531	-7.176480	-7.241554	-7.250180	-7.220249	-7.259178	-7.218515	-7.202633	-7.226378	-7.248107	-7.171732	-7.253092	-7.233385	-7.241519	-14.995580	-7.242155
324.836000	-7.198522	-7.176501	-7.241622	-7.250103	-7.220246	-7.259238	-7.218524	-7.202611	-7.226454	-7.248108	-7.171759	-7.253108	-7.233402	-7.241438	-14.995535	-7.242173
344.816000	-7.198531	-7.176340	-7.241517	-7.249940	-7.220249	-7.259212	-7.218589	-7.202612	-7.226467	-7.248157	-7.171712	-7.253155	-7.233345	-7.241556	-14.995545	-7.242172
364.806000	-7.198554	-7.176443	-7.241574	-7.250159	-7.220263	-7.258997	-7.218467	-7.202630	-7.226448	-7.248105	-7.171650	-7.253057	-7.233363	-7.241464	-14.995554	-7.242076
384.776000	-7.198597	-7.176599	-7.241640	-7.250300	-7.220330	-7.259071	-7.218448	-7.202630	-7.226474	-7.248161	-7.171704	-7.253119	-7.233451	-7.241417	-14.995558	-7.242123
404.776000	-7.198542	-7.176449	-7.241602	-7.250195	-7.220319	-7.259310	-7.218485	-7.202612	-7.226511	-7.248201	-7.171699	-7.253127	-7.233379	-7.241353	-14.995547	-7.242139
424.756000	-7.198562	-7.176567	-7.241584	-7.250176	-7.220263	-7.259196	-7.218391	-7.202561	-7.226272	-7.248145	-7.171606	-7.253008	-7.233406	-7.241379	-14.995553	-7.242117
444.736000	-7.198600	-7.176513	-7.241591	-7.250135	-7.220201	-7.259223	-7.218527	-7.202651	-7.226461	-7.248162	-7.171701	-7.253051	-7.233422	-7.241535	-14.995535	-7.242050
464.716000	-7.198487	-7.176346	-7.241585	-7.250091	-7.220087	-7.259256	-7.218512	-7.202605	-7.226542	-7.248081	-7.171789	-7.253166	-7.233309	-7.241424	-14.995516	-7.242120
484.706000	-7.198519	-7.176345	-7.241538	-7.249970	-7.220076	-7.259362	-7.218490	-7.202605	-7.226555	-7.248074	-7.171714	-7.253142	-7.233322	-7.241500	-14.995544	-7.242158
504.686000	-7.198586	-7.176451	-7.241560	-7.250162	-7.220288	-7.259196	-7.218459	-7.202617	-7.226409	-7.248120	-7.171684	-7.253116	-7.233394	-7.241485	-14.995548	-7.242161
