0.181000	-2.174366	-7.032399	-7.025864	-2.194994	-2.175810	-7.020266	-7.022236	-7.025654	-7.018702	-6.286588	-6.313156	-6.314702	-6.292060	-6.291062	NaN	-6.281773
20.361000	-2.172559	-7.032113	-7.026220	-2.194058	-2.174780	-7.020766	-7.022541	-7.025621	-7.019703	-6.285819	-6.312423	-6.315391	-6.291421	-6.290652	NaN	-6.281240
40.541000	-2.173785	-7.031093	-7.025824	-2.193332	-2.175679	-7.021463	-7.021623	-7.026322	-7.018150	-6.285924	-6.311625	-6.316197	-6.292288	-6.290456	NaN	-6.281584
60.721000	-2.173335	-7.032142	-7.027171	-2.194040	-2.174983	-7.020186	-7.023629	-7.025146	-7.020411	-6.286116	-6.311893	-6.315671	-6.291316	-6.290739	NaN	-6.282012
80.901000	-2.173176	-7.032443	-7.026917	-2.193575	-2.174489	-7.020853	-7.024206	-7.024939	-7.021155	-6.284603	-6.311331	-6.313755	-6.292499	-6.291120	NaN	-6.282183
101.081000	-2.173368	-7.031721	-7.026793	-2.194257	-2.173814	-7.021234	-7.022443	-7.026013	-7.018448	-6.285928	-6.312173	-6.314988	-6.292223	-6.290478	NaN	-6.281577
121.261000	-2.173092	-7.030730	-7.026383	-2.194069	-2.174526	-7.020973	-7.023132	-7.025563	-7.019667	-6.285521	-6.312300	-6.315932	-6.291262	-6.290275	NaN	-6.281301
141.441000	-2.173118	-7.031634	-7.025295	-2.194853	-2.174275	-7.021176	-7.022991	-7.026006	-7.019275	-6.285924	-6.311752	-6.315021	-6.291109	-6.290456	NaN	-6.281519
161.621000	-2.173473	-7.031387	-7.026097	-2.195088	-2.175073	-7.021300	-7.023168	-7.025534	-7.019932	-6.286131	-6.312409	-6.315315	-6.291450	-6.290750	NaN	-6.281606
181.801000	-2.172907	-7.031692	-7.027247	-2.194424	-2.174569	-7.021093	-7.021666	-7.024961	-7.019445	-6.285111	-6.311574	-6.313671	-6.292539	-6.290035	NaN	-6.282303
201.981000	-2.173292	-7.031728	-7.026920	-2.195302	-2.175995	-7.021405	-7.023538	-7.026086	-7.019431	-6.285859	-6.312931	-6.314999	-6.291425	-6.290438	NaN	-6.281570
222.161000	-2.174602	-7.031906	-7.025364	-2.196093	-2.175331	-7.022007	-7.021659	-7.025759	-7.019195	-6.285917	-6.312307	-6.315050	-6.291545	-6.290478	NaN	-6.281922
242.341000	-2.172744	-7.031151	-7.026539	-2.197070	-2.176608	-7.022232	-7.021438	-7.025128	-7.019464	-6.287248	-6.311276	-6.314658	-6.290104	-6.291639	NaN	-6.280917
262.521000	-2.173578	-7.032261	-7.025973	-2.196474	-2.175995	-7.022414	-7.022207	-7.027025	-7.018350	-6.285028	-6.311360	-6.314390	-6.292205	-6.291454	NaN	-6.282528
282.701000	-2.174286	-7.030346	-7.027247	-2.195027	-2.174827	-7.020432	-7.024050	-7.026732	-7.018676	-6.285721	-6.313319	-6.314655	-6.290267	-6.290518	NaN	-6.280623
302.881000	-2.173586	-7.031460	-7.025999	-2.196369	-2.175676	-7.020944	-7.022787	-7.025563	-7.019543	-6.285997	-6.312278	-6.314967	-6.291200	-6.290539	NaN	-6.281639
